"","Ds_Site_Esophagus","Ds_Site_Hypopharynx","Ds_Site_Larynx","Ds_Site_Lip_Oral_Cavity","Ds_Site_Nasal_Cavity","Ds_Site_Oropharynx","Subsite_Base_Of_Tongue","Subsite_Buccal_Mucosa","Subsite_Cervical_Esophagus","Subsite_Floor_Of_Mouth","Subsite_Glottis","Subsite_Hard_Palate","Subsite_Lat_Wall","Subsite_0sal_Cavity","Subsite_0sal_Vestibule","Subsite_0sal_Vestibule_septum","Subsite_Other","Subsite_Post_Wall","Subsite_Post_cricoid","Subsite_Pyriform_Sinus","Subsite_Retromolar_Trigone","Subsite_Soft_Palate","Subsite_Subglottis","Subsite_Supraglottis","Subsite_Tongue","Subsite_Tonsil","Subsite_Tonsil_Pillar","Subsite_Tonsillar_Fossa","Subsite_Trans_Glottis","Subsite_Vallecula","Sex","Smoking_PY","Stage","HPV","HPV_Unknown","RT_year","Fx","d_Frac","Total_days_RT","Age","Cause","time","event","W_hat"
"Subsite_Retromolar_Trigone",-0.0127189385089678,-0.0282508877704178,-0.0748095714735838,0.550709952128209,-0.0154236622749793,-0.123058472534286,-0.0558822992288808,-0.00785599948659474,-0.0127189385089678,-0.00656782448526732,-0.0588153593121054,-0.00702307165124614,-0.0134429723936619,-0.00554802630782667,-0.0042953182652771,-0.00963377277853512,-0.0105612976830027,-0.0114161967208999,-0.00785599948659474,-0.0250235916638844,1,-0.0181076130364994,-0.00896401448263206,-0.0332394553221997,-0.0114161967208999,-0.0458431918639108,-0.0132057953379227,-0.0437055168089617,-0.00702307165124614,-0.00930475219300723,0.0041129877021675,0.0825195021350423,-0.0347341831146364,-0.0802966446921027,0.108035668751085,-0.0586576512585373,-0.0421192251668807,0.0453646758350781,-0.0419695587185171,0.0435339573330962,-0.0473671388899746,-0.024517607001433,0.0894364403145221,-0.0654086793938258
"Subsite_Soft_Palate",-0.01885659987185,-0.0418836592641521,-0.110909739430482,-0.0328804899321737,-0.0228665173491302,0.14714641473755,-0.0828489072209152,-0.0116469970200523,-0.01885659987185,-0.00973719923717721,-0.0871973471752766,-0.0104121308476731,-0.0199300241397409,-0.00822528641768511,-0.00636807055820512,-0.0142826540448382,-0.0156577661253306,-0.0169252059417186,-0.0116469970200523,-0.0370989965105762,-0.0181076130364994,1,-0.0132896966382283,-0.0492795140511944,-0.0169252059417186,-0.0679653200003064,-0.0195783947301244,-0.0647960867235837,-0.0104121308476731,-0.0137948610166286,-0.0375493297850068,0.0902651779322856,-0.0558686105757081,-0.0814815132347897,-0.104839696679501,-0.0531075025309764,-0.0494032779341917,0.0539056971801814,-0.0492393054696467,-0.012613699731205,-0.0354953756970733,0.0404472305271035,0.00622738039086402,-0.0489650764642901
"Subsite_Subglottis",-0.00933479382421895,-0.0207341369330514,0.119824432971085,-0.0162771971851803,-0.0113198681831665,-0.0903161430193984,-0.0410136224306069,-0.00576574337857092,-0.00933479382421895,-0.00482031479281071,-0.0431662793627592,-0.00515443374703602,-0.00986618306166219,-0.00407185565669565,-0.00315245728937937,-0.00707050219431373,-0.00775123932846438,-0.00837867425581045,-0.00576574337857092,-0.0183655317430072,-0.00896401448263206,-0.0132896966382283,1,-0.0243953897601831,-0.00837867425581045,-0.0336456335559757,-0.00969211201684981,-0.0320767325123032,-0.00515443374703602,-0.00682902454838745,0.0219248564693348,0.022825030915981,-0.0276572640091051,-0.065838838421921,0.0803399999471642,-0.0300148753540097,0.0302967129849426,-0.0499776515386634,0.0308350296615515,0.053525368050323,-0.0627017985055255,0.0237712222077638,-0.0168469045878206,-0.0866458057323001
"Subsite_Supraglottis",-0.0346143419182612,-0.0768842374770651,0.444320889258629,-0.0603574625694459,-0.0419751946470607,-0.334901221610389,-0.15208258231009,-0.0213799486605697,-0.0346143419182612,-0.0178742056368838,-0.160064847851822,-0.0191131518783017,-0.036584785947654,-0.0150988448804291,-0.0116896244900645,-0.026218123838238,-0.028742364690437,-0.0310689556699044,-0.0213799486605697,-0.0681012143635987,-0.0332394553221997,-0.0492795140511944,-0.0243953897601831,1,-0.0310689556699044,-0.124761348337601,-0.0359393132380616,-0.118943707564358,-0.0191131518783017,-0.0253227007620451,-0.0763937214214455,0.175270335990369,0.0161535368080704,-0.229235884041439,0.212148949487426,0.00739033413093005,0.0708207090920136,-0.0850684658236765,0.0724754030584934,0.0797882606756602,-0.0667512895260034,-0.101793976475295,0.0963806039205826,-0.0922779248595637
"Subsite_Tongue",-0.0118884058981388,-0.0264061360592858,-0.0699245892349209,0.514749201627838,-0.0144165141950706,-0.115022890444911,-0.0522332469243221,-0.00734301141296954,-0.0118884058981388,-0.00613895281383266,-0.0549747814296126,-0.00656447284361483,-0.012565161171323,-0.00518574632894806,-0.00401483873542586,-0.00900469807609445,-0.00987165663062855,-0.0106707317073171,-0.00734301141296954,-0.0233895788174294,-0.0114161967208999,-0.0169252059417186,-0.00837867425581045,-0.0310689556699044,1,-0.0428496821617746,-0.0123434715148816,-0.0408515949225257,-0.00656447284361483,-0.00869716217073246,-0.0919768860560566,-0.0257666436425833,0.0295459771535957,-0.0838496114387684,0.108427995709438,-0.0225275193121824,0.0110311081766085,0.00176121798309291,0.011359384672267,0.0184859718179361,-0.0188596239217259,-0.027138116630047,0.0639557718271474,-0.0259402669937645
"Subsite_Tonsil",-0.0477394079541989,-0.106037202349028,-0.280791093449987,-0.0832438049952621,-0.0578913487925006,0.372531780378943,-0.209749255287709,-0.0294867975117649,-0.0477394079541989,-0.0246517468617904,-0.220758236246969,-0.0263604767342819,-0.0504570049431068,-0.0208240248243373,-0.016122096259417,-0.0361595119347635,-0.0396408944236273,-0.0428496821617746,-0.0294867975117649,-0.0939238325650507,-0.0458431918639108,-0.0679653200003064,-0.0336456335559757,-0.124761348337601,-0.0428496821617746,1,-0.0495667818939644,-0.164044782142865,-0.0263604767342819,-0.0349245623399706,-0.00793034314589014,-0.0898205780680096,0.222546284085127,0.328127594504824,-0.307553981826215,0.0257547519774147,0.128682349448343,-0.0991766397566706,0.124109081304272,-0.15779202787864,0.169618504984459,0.0378695302291032,-0.0570696733479818,0.234994758975922
"Subsite_Tonsil_Pillar",-0.0137520278445762,-0.0305455518146312,-0.0808859410099491,-0.0239795836027462,-0.016676441427978,0.107313174509324,-0.0604213106677624,-0.00849409906419895,-0.0137520278445762,-0.00710129270111674,-0.0635926070700431,-0.007593517087475,-0.0145348710146812,-0.00599866193345294,-0.00464420331490393,-0.010416271090966,-0.011419133735815,-0.0123434715148816,-0.00849409906419895,-0.02705612021714,-0.0132057953379227,-0.0195783947301244,-0.00969211201684981,-0.0359393132380616,-0.0123434715148816,-0.0495667818939644,1,-0.0472554752658532,-0.007593517087475,-0.0100605259750958,0.000752322695446358,-0.00234683871624269,0.0118021486720604,0.025107900214851,-0.0956756379178846,0.0168237984868383,0.0191349021031335,-0.0147785581265711,0.0200585317180108,-0.00557696087087396,0.00464256214286068,0.0229004747142813,0.00733783443958901,0.00658340693099959
"Subsite_Tonsillar_Fossa",-0.0455133120526596,-0.101092671369793,-0.267697761774876,-0.0793621336241745,-0.0551918663354663,0.355160566427351,-0.199968615402211,-0.0281118236295284,-0.0455133120526596,-0.0235022321315813,-0.210464245893928,-0.0251312836685216,-0.0481041870779259,-0.0198529973587373,-0.0153703204426381,-0.0344733883574275,-0.0377924334478555,-0.0408515949225257,-0.0281118236295284,-0.0895441498733317,-0.0437055168089617,-0.0647960867235837,-0.0320767325123032,-0.118943707564358,-0.0408515949225257,-0.164044782142865,-0.0472554752658532,1,-0.0251312836685216,-0.0332960246513036,-0.035557868858327,-0.10992768565547,0.193497971092718,0.279890707974766,-0.273933772509424,0.00949659228027286,0.0922681552873739,-0.0659579427524784,0.0947298903316173,-0.130461963768591,0.125718410681518,0.0832804956896584,-0.0761193532053556,0.174176607239389
"Subsite_Trans_Glottis",-0.00731356759899499,-0.0162446557387547,0.0938793193558938,-0.0127527596407248,-0.0088688216074475,-0.0707603434731604,-0.0321331039307661,-0.00451730962158282,-0.00731356759899499,-0.00377659097238887,-0.0338196545163713,-0.00403836446239273,-0.00772989721297494,-0.0031901927519096,-0.00246986810024694,-0.00553955413806716,-0.00607289393555042,-0.00656447284361483,-0.00451730962158282,-0.0143889153229595,-0.00702307165124614,-0.0104121308476731,-0.00515443374703602,-0.0191131518783017,-0.00656447284361483,-0.0263604767342819,-0.007593517087475,-0.0251312836685216,1,-0.00535036269791494,-0.0113894647893817,0.0173172283974935,0.0241260638052192,-0.0515830134553953,0.0728115876770184,-0.0503252541697574,0.0237366847747456,-0.0277648122153263,0.0241584418567104,0.0152940052263516,0.000123803489074958,0.0230862374100246,0.00631890407851577,0.000314867760000247
"Subsite_Vallecula",-0.00968962549931846,-0.0215222773760261,-0.056991920421066,-0.016895921631794,-0.0117501559715178,0.0756124466798885,-0.0425726212283301,-0.0059849092669384,-0.00968962549931846,-0.00500354330376105,-0.0448071043774866,-0.00535036269791494,-0.0102412137617003,-0.00422663394003386,-0.00327228764897103,-0.00733926422426815,-0.00804587735548544,-0.00869716217073246,-0.0059849092669384,-0.0190636374018121,-0.00930475219300723,-0.0137948610166286,-0.00682902454838745,-0.0253227007620451,-0.00869716217073246,-0.0349245623399706,-0.0100605259750958,-0.0332960246513036,-0.00535036269791494,1,0.00833998282722397,0.0336174310468017,0.0444840074149994,-0.0314704513167372,-0.0734822968240766,-0.00160814571456156,0.0146052506854727,-0.00875668784025503,0.0149456163516251,0.00571919487857696,-0.0153715051812052,-0.0286249506987765,0.0563958489706066,-0.0211329025997966
"Sex",-0.0263749625986475,0.0276540280391455,0.059417499397234,-0.0748893866689465,-0.134711307862337,0.00335181224215112,0.0593532005343739,-0.0219716953315785,-0.0263749625986475,0.0058868352733258,0.114790506282161,-0.0732846709808575,-0.00818298528696316,-0.106788247661949,-0.0153780702758815,-0.0646787312638974,-0.0378114886821413,0.0102325008371603,-0.0035087878476285,0.0276257294509407,0.0041129877021675,-0.0375493297850068,0.0219248564693348,-0.0763937214214455,-0.0919768860560566,-0.00793034314589014,0.000752322695446358,-0.035557868858327,-0.0113894647893817,0.00833998282722397,1,0.0486776794356038,-0.000863803259642849,0.0399942823062564,0.0175447503567766,0.0472305249102246,0.0596913616290157,-0.0662671747800437,0.0659733698959518,-0.0321889407072427,0.0368657171304483,-0.0104248015660664,-0.0133753194010289,0.0508879998702708
"Smoking_PY",-0.0651258666471298,0.0573602978691115,0.210632222047414,0.022526488125794,0.00753801725331182,-0.220308768140919,-0.162909174522032,-0.0451769048533505,-0.0651258666471298,0.0377059611163518,0.112120314066932,-0.0129243903059406,0.0432163826960107,-0.00876358524080629,0.0360854560723898,0.0118103688640545,0.0158852540150358,0.0546079599942138,-0.0173828928924751,0.0513202857276569,0.0825195021350423,0.0902651779322856,0.022825030915981,0.175270335990369,-0.0257666436425833,-0.0898205780680096,-0.00234683871624269,-0.10992768565547,0.0173172283974935,0.0336174310468017,0.0486776794356038,1,-0.116622093206313,-0.339150450302393,0.197832846880657,-0.0843014161110742,-0.0637983465468034,0.0331594978980622,-0.0588555628207615,0.206658127274262,-0.19592992875226,-0.153223447188148,0.219590220394658,-0.271074251894442
"Stage",-0.0269558501723834,0.0985031132577469,-0.586409142955448,-0.0181589843525362,-0.0990825452917411,0.540525645243939,0.30619039962715,-0.0404285838608037,-0.0269558501723834,-0.00394935514761793,-0.665422808460961,0.0020767112664318,0.0534568064122588,-0.0285512807416361,-0.0436812411611636,-0.0979706568970386,0.000666824018160467,-0.00231342804385728,0.012188758392845,0.104050898017785,-0.0347341831146364,-0.0558686105757081,-0.0276572640091051,0.0161535368080704,0.0295459771535957,0.222546284085127,0.0118021486720604,0.193497971092718,0.0241260638052192,0.0444840074149994,-0.000863803259642849,-0.116622093206313,1,0.424389879583009,-0.452246318266386,0.0499386019376931,0.603849011581966,-0.521050335078537,0.605298609440928,-0.216110442457513,0.494411109301205,-0.0586344735287767,0.0741108544857432,0.68422810514434
"HPV",-0.0934179813087939,-0.181804183023645,-0.522899802243708,-0.157567847111164,-0.0757551188268303,0.679377263451676,0.36012850172536,-0.0577006966959667,-0.0934179813087939,-0.0482393168715723,-0.412166694990596,-0.0515830134553953,-0.0387315225745486,-0.0407491094921026,-0.0315482271683332,-0.0588814664895324,-0.0558704371713221,-0.0536910441418949,-0.0577006966959667,-0.155170035589874,-0.0802966446921027,-0.0814815132347897,-0.065838838421921,-0.229235884041439,-0.0838496114387684,0.328127594504824,0.025107900214851,0.279890707974766,-0.0515830134553953,-0.0314704513167372,0.0399942823062564,-0.339150450302393,0.424389879583009,1,-0.708445112942875,0.14694539871364,0.254657168299216,-0.194005387650067,0.255139600154414,-0.263490193400139,0.347171636682977,0.14727488022476,-0.261165647385583,0.480422137750789
"HPV_Unknown",0.131863400003899,0.16177690576549,0.598504272644317,0.208888787762175,0.0783570470196719,-0.769724643945776,-0.340510898007277,0.0814469542407858,0.131863400003899,0.0509547034653192,0.502097722562007,0.0728115876770184,-0.0130298704692401,0.0372523911502402,0.0183806440742959,0.0646862599213433,0.0344775461837521,-0.0305814871876618,0.0670981506991628,0.14163526390499,0.108035668751085,-0.104839696679501,0.0803399999471642,0.212148949487426,0.108427995709438,-0.307553981826215,-0.0956756379178846,-0.273933772509424,0.0728115876770184,-0.0734822968240766,0.0175447503567766,0.197832846880657,-0.452246318266386,-0.708445112942875,1,-0.212129548385014,-0.30025671691758,0.231625948021278,-0.303682126316935,0.224831820399678,-0.299266995386346,-0.0226005552340343,0.148376222959297,-0.414397147210994
"RT_year",0.0115795204016911,-0.034990473676088,-0.00854227264170031,-0.057506556196355,0.047601741008779,0.0314271773982287,0.0401697497172554,-0.00166085218174464,0.0115795204016911,-0.00366907769699136,-0.000964328408275485,-0.0195035839012191,-0.0270038627892436,0.0213023798401045,0.0528402019558423,-0.00463848388906745,0.00315486577759207,-0.0636364221443218,-0.00590418550157776,-0.01636801543597,-0.0586576512585373,-0.0531075025309764,-0.0300148753540097,0.00739033413093005,-0.0225275193121824,0.0257547519774147,0.0168237984868383,0.00949659228027286,-0.0503252541697574,-0.00160814571456156,0.0472305249102246,-0.0843014161110742,0.0499386019376931,0.14694539871364,-0.212129548385014,1,0.147790876821095,-0.109987541510183,0.148315572419119,0.0364779996533938,0.0536380232536521,-0.463455386572154,-0.308116603023615,0.0743915554198775
"Fx",-0.0272629722016811,0.0927442100364066,-0.334413611889556,-0.0744338312175846,-0.0109586943345475,0.305636402671218,0.183510168033293,-0.013265904008774,-0.0272629722016811,-0.0412089798511661,-0.430919987532413,-0.0578376627665114,0.0415189577297363,0.0187513040063475,0.0024226041237269,-0.0292887872648185,-0.0386511486680091,0.0294001266899613,0.00664296148930309,0.0924203207581644,-0.0421192251668807,-0.0494032779341917,0.0302967129849426,0.0708207090920136,0.0110311081766085,0.128682349448343,0.0191349021031335,0.0922681552873739,0.0237366847747456,0.0146052506854727,0.0596913616290157,-0.0637983465468034,0.603849011581966,0.254657168299216,-0.30025671691758,0.147790876821095,1,-0.964593692840638,0.983874772158541,-0.207230759901526,0.282928005009817,-0.0417615849278154,-0.0011337861487812,0.391466238373799
"d_Frac",0.000354661678647446,-0.0930430233883124,0.257210199316297,0.0862397487393358,0.0121605766682513,-0.232165036596397,-0.149245105939895,0.0201435067281229,0.000354661678647446,0.0441785109117661,0.358419904987931,0.0580588412981992,-0.0273762168913646,-0.0283144204948924,-0.00874728899265663,0.0296264119065211,0.0448507195440001,-0.0315854033231984,-0.00395117196214636,-0.0944769412908555,0.0453646758350781,0.0539056971801814,-0.0499776515386634,-0.0850684658236765,0.00176121798309291,-0.0991766397566706,-0.0147785581265711,-0.0659579427524784,-0.0277648122153263,-0.00875668784025503,-0.0662671747800437,0.0331594978980622,-0.521050335078537,-0.194005387650067,0.231625948021278,-0.109987541510183,-0.964593692840638,1,-0.954599871664977,0.176673708451585,-0.179616963529155,0.0435273629594325,-0.0272320985958749,-0.248782444596772
"Total_days_RT",-0.0274101381865976,0.0946317061889716,-0.337594857352942,-0.0747575350491041,-0.0104536181767412,0.307716115940818,0.187336291794715,-0.0133104647797576,-0.0274101381865976,-0.0416367942914636,-0.43575019478386,-0.0584737237159349,0.0422754712855551,0.0190844800726685,0.00252371178152043,-0.0288841984371841,-0.038980999390077,0.0299666040365982,0.006856569585655,0.0942770811418585,-0.0419695587185171,-0.0492393054696467,0.0308350296615515,0.0724754030584934,0.011359384672267,0.124109081304272,0.0200585317180108,0.0947298903316173,0.0241584418567104,0.0149456163516251,0.0659733698959518,-0.0588555628207615,0.605298609440928,0.255139600154414,-0.303682126316935,0.148315572419119,0.983874772158541,-0.954599871664977,1,-0.202191810682885,0.277034188492941,-0.0425081563075472,0.00166724056676772,0.383327966527252
"Age",0.0237004142806377,0.0738035549374916,0.215045469829638,0.0943143336702532,-0.0038602662544954,-0.277380045322773,-0.0889770741983454,0.0298967422619806,0.0237004142806377,0.0364171660790338,0.174904507769434,0.0413050892118409,-0.00319779672349089,0.0237512161339678,0.0441335286655174,-0.000687862363657274,0.0458507387210186,0.034685604889809,0.0100881410938922,0.0603931002433525,0.0435339573330962,-0.012613699731205,0.053525368050323,0.0797882606756602,0.0184859718179361,-0.15779202787864,-0.00557696087087396,-0.130461963768591,0.0152940052263516,0.00571919487857696,-0.0321889407072427,0.206658127274262,-0.216110442457513,-0.263490193400139,0.224831820399678,0.0364779996533938,-0.207230759901526,0.176673708451585,-0.202191810682885,1,-0.432999908385129,-0.180827520045263,0.20623630306669,-0.599226335515273
"Cause",0.0482501779904146,-0.00707990318832256,-0.359885373299852,-0.0797272635688275,-0.0243956912284654,0.366104960990599,0.212886546200534,-0.0255701351186536,0.0482501779904146,-0.0283954652023037,-0.346265040602636,-0.032708881813604,0.0273255783554584,-0.0180580182795385,-0.0300450407469029,-0.0433665679861044,-0.0409586609383746,-0.0188596239217259,-0.0108794942315935,-0.00619203265677239,-0.0473671388899746,-0.0354953756970733,-0.0627017985055255,-0.0667512895260034,-0.0188596239217259,0.169618504984459,0.00464256214286068,0.125718410681518,0.000123803489074958,-0.0153715051812052,0.0368657171304483,-0.19592992875226,0.494411109301205,0.347171636682977,-0.299266995386346,0.0536380232536521,0.282928005009817,-0.179616963529155,0.277034188492941,-0.432999908385129,1,0.110149109702118,-0.159881543540462,0.740602881486364
"time",-0.0488767562233632,-0.0740382340115087,-0.0436527805090394,-0.054564587642608,-0.0248866457382647,0.115692770831387,0.0308747010529569,0.0390234654871314,-0.0488767562233632,-0.0533230862532468,0.0106956178419063,-0.039879015496941,-0.0349043687354665,-0.0128602936228854,-0.0278266030454833,-0.0103614429426444,-0.00794598096808772,-0.0240679477307779,0.00153322085939385,-0.0818107442338256,-0.024517607001433,0.0404472305271035,0.0237712222077638,-0.101793976475295,-0.027138116630047,0.0378695302291032,0.0229004747142813,0.0832804956896584,0.0230862374100246,-0.0286249506987765,-0.0104248015660664,-0.153223447188148,-0.0586344735287767,0.14727488022476,-0.0226005552340343,-0.463455386572154,-0.0417615849278154,0.0435273629594325,-0.0425081563075472,-0.180827520045263,0.110149109702118,1,-0.363668973012312,0.0785801901866186
"event",0.0892083015138073,0.14254401464546,-0.0119724504078566,0.109446720809499,-0.0662866081219431,-0.102221967347594,-0.0477604154893675,-0.00428475188034781,0.0892083015138073,0.0307679108290179,-0.07519008799733,0.00631890407851577,0.0310755797842705,0.00766432432359832,-0.0271721727404117,-0.0485679221290567,0.0236344282513057,0.0849057109187476,0.0411275295939601,0.125037882693402,0.0894364403145221,0.00622738039086402,-0.0168469045878206,0.0963806039205826,0.0639557718271474,-0.0570696733479818,0.00733783443958901,-0.0761193532053556,0.00631890407851577,0.0563958489706066,-0.0133753194010289,0.219590220394658,0.0741108544857432,-0.261165647385583,0.148376222959297,-0.308116603023615,-0.0011337861487812,-0.0272320985958749,0.00166724056676772,0.20623630306669,-0.159881543540462,-0.363668973012312,1,-0.123359853852012
"W_hat",0.0666711641740971,-0.00993330790713014,-0.497878373662788,-0.110017511498773,-0.0338840430350188,0.506496247630902,0.294981495382807,-0.0355278568475905,0.0666711641740971,-0.0391528205494386,-0.479121857346557,-0.0451228526682127,0.038004782733896,-0.0248431890849594,-0.0414430889603764,-0.0598758881395492,-0.0565355467623123,-0.0259392362021819,-0.014897801262305,-0.00837491201039849,-0.0654086793938258,-0.0489650764642901,-0.0866458057323001,-0.0922779248595637,-0.0259402669937645,0.234994758975922,0.00658340693099959,0.174176607239389,0.000314867760000247,-0.0211329025997966,0.0508879998702708,-0.271074251894442,0.68422810514434,0.480422137750789,-0.414397147210994,0.0743915554198775,0.391466238373799,-0.248782444596772,0.383327966527252,-0.599226335515273,0.740602881486364,0.0785801901866186,-0.123359853852012,1
