"Repetition","Horizon","CATE_Estimate","Standard_Error"
11,12,-0.0562129968514817,0.103530134885691
11,24,-0.51657093602972,0.392496713674099
11,36,-1.14283582241537,0.7487523459238
11,48,-1.67749854365332,1.18577236526239
11,60,-2.03555655931473,1.69670840641061
11,72,-2.37440784754189,2.23681713841107
11,84,-2.79355856674113,2.78572653781008
11,96,-3.41095760746361,3.35948190414877
11,108,-3.63840575092838,3.94706286993298
11,120,-3.41414582362961,4.57348700520644
12,12,0.0311881401395936,0.0589945603712724
12,24,0.0404531731606039,0.276909539769133
12,36,-0.0842869626388197,0.608196324508402
12,48,-0.130932587168627,1.04532008412558
12,60,-0.325068858905099,1.54441038604302
12,72,-0.54614848380508,2.09478032714587
12,84,-0.463876011182679,2.70996872620758
12,96,-0.0384271889048276,3.42649798567241
12,108,-0.120252488053669,4.21393789400527
12,120,-0.311713165183281,5.08299410692061
13,12,0.0672966873758685,0.117636538261836
13,24,-0.0106882159333812,0.468959831197496
13,36,-0.0740372143268493,0.891902531134038
13,48,-0.258011757681967,1.37251936376357
13,60,-0.387317000896336,1.90480049884205
13,72,-0.383713032052988,2.46180402053609
13,84,-0.851313370863617,3.11046435910033
13,96,-1.34167837207142,3.82712654490761
13,108,-2.32419434749495,4.59121074283469
13,120,-3.80308758442424,5.49513070700388
14,12,0.00341464290720801,0.104770279005008
14,24,0.0438504478172964,0.410316629482367
14,36,0.0278657779426511,0.809099164048933
14,48,-0.184924718432994,1.27172973864822
14,60,-0.549246651885762,1.78459344774575
14,72,-0.605263495957511,2.33484481901839
14,84,-0.817326224642908,2.93470124393403
14,96,-1.11823116860571,3.62687040331843
14,108,-1.63624508080077,4.30430156376346
14,120,-3.12369777400946,5.11290020819908
15,12,-0.0938068368619627,0.105094192577724
15,24,-0.150347352603331,0.387522546439912
15,36,-0.441109245843131,0.750879574688169
15,48,-0.657444279060919,1.15715121884947
15,60,-1.18043704370372,1.59576957628976
15,72,-1.85426966480727,2.09892966303293
15,84,-2.48479848947201,2.69435335564248
15,96,-2.81957508226091,3.36062359414608
15,108,-3.09551017852549,4.04331863863298
15,120,-3.43057106053651,4.86621381265475
16,12,0.0241366665583197,0.0379230531770423
16,24,-0.0789858442996127,0.21483964838929
16,36,-0.157606693773451,0.527048439907863
16,48,-0.415400103286913,0.965521192704105
16,60,-0.862949365362435,1.48472680167884
16,72,-1.49372660441416,2.02590862395686
16,84,-1.64099095645873,2.66383083867754
16,96,-1.79114899667938,3.38924055818159
16,108,-1.88732595156099,4.16079402914834
16,120,-1.13102501088798,5.03120222842948
17,12,0.0135312526879913,0.0991194866460759
17,24,0.0254431607318164,0.37026906621579
17,36,0.0398114031811809,0.72728741827712
17,48,-0.149985705176382,1.17141597227296
17,60,-0.11168593439162,1.70064302479925
17,72,0.230199993532915,2.25116984850882
17,84,0.755578899935672,2.84744848545306
17,96,1.51964379771895,3.51345991017717
17,108,1.87690357994343,4.26191538096172
17,120,1.64220008204019,5.08597781539892
18,12,-0.00754318951455327,0.0731536963499583
18,24,-0.0402963572352954,0.288757816009155
18,36,-0.00461230267203115,0.624985592459668
18,48,0.165469052604133,1.03458777039005
18,60,0.337051951480596,1.51595160789982
18,72,0.117577451375207,2.03469779333451
18,84,-0.0677598630266179,2.64423020508488
18,96,-0.439516207074252,3.34896622038606
18,108,-1.25225218437696,4.15996488744048
18,120,-2.86501145026019,5.11156379555415
19,12,-0.094196266771018,0.131546642422157
19,24,-0.376786119228296,0.405898573321141
19,36,-0.742642804725649,0.755093872701167
19,48,-1.1370587273563,1.18424857371096
19,60,-1.58151217567934,1.68016311361603
19,72,-2.00221584974729,2.24055217495044
19,84,-2.24181347555395,2.86713125938379
19,96,-2.15426683904204,3.59587558569318
19,108,-1.74998217009036,4.41540071550377
19,120,-1.14047107860805,5.30313251975415
20,12,-0.0536385106269354,0.0797910507277066
20,24,-0.0868896865131193,0.317639024160832
20,36,-0.13320290331951,0.69736293145943
20,48,-0.0870318511967654,1.13744956675216
20,60,-0.326227194740009,1.61299669387623
20,72,-0.244264026286402,2.11996439750544
20,84,-0.375545479160024,2.65237684259677
20,96,-1.06920878506661,3.32773460026652
20,108,-1.55531379582744,4.04240395713075
20,120,-2.35868846385396,4.88003022187973
