"Repetition","Horizon","CATE_Estimate","Standard_Error"
5,120,0.11439507043579,0.101392851693441
6,12,0.00203363122007742,0.0227872123359129
6,24,0.00116188974544341,0.035082540547183
6,36,-0.0225352835408398,0.0433873939651153
6,48,-0.0690731732670192,0.0567794681309443
6,60,-0.0603556215259394,0.0658311589252605
6,72,-0.0671220709551875,0.0748670439945694
6,84,-0.0242638954909104,0.0916324724697696
6,96,-0.0306376075647898,0.0980718368622908
6,108,-0.0122177277882849,0.101704613519005
6,120,-0.0413740267276399,0.133353372096739
7,12,-0.0185387690523295,0.0169869334028997
7,24,-0.00566248487696134,0.0266564490137041
7,36,0.00147929053198255,0.0363775870097746
7,48,-0.0148133944480861,0.0499218247616235
7,60,-0.052848404126854,0.0587490857294574
7,72,-0.059374959446812,0.0726249315656661
7,84,-0.0134108758136488,0.110123834154959
7,96,-0.054009041799434,0.115070598071508
7,108,-0.0755002888218544,0.120322124970987
7,120,-0.210757125698712,0.167313701672368
8,12,-0.0206922419944006,0.0216939899448248
8,24,-0.0392106113968003,0.0344071032610113
8,36,-0.0672446926383349,0.050219958670078
8,48,-0.088574687634615,0.0562423776640533
8,60,-0.0821241842664194,0.059874726641399
8,72,-0.0447595541514899,0.0704472109869873
8,84,-0.0105506226755201,0.0807913572595212
8,96,0.0083750331377147,0.0988660587750793
8,108,-0.0136377935101197,0.124760972100361
8,120,0.0444607412977255,0.207507304422055
9,12,-0.0075251590717984,0.0249288379642612
9,24,0.0101473763957404,0.0309695426043239
9,36,-0.00135113484451757,0.0406792835003182
9,48,-0.0363063112029148,0.0509492314804766
9,60,-0.0531164501780502,0.0563815082321177
9,72,-0.0897519812236058,0.0631684435746531
9,84,-0.0930176967988988,0.0850526164224526
9,96,-0.0630083237285518,0.102732624819747
9,108,-0.025779569057286,0.108530328184924
9,120,-0.0374356107247002,0.115430730735774
10,12,-0.00914334334413845,0.0238869373235896
10,24,0.0055860144552116,0.0311650000235216
10,36,0.0246290078505757,0.0470405458331191
10,48,0.0200932095515361,0.0543942314194377
10,60,0.00923742119426902,0.0581496174200731
10,72,0.0590670978523524,0.0705469197473753
10,84,0.00660407274820501,0.089052673056411
10,96,-0.0290941056906594,0.0967705779687701
10,108,-0.059052122271738,0.106729198056863
10,120,-0.0553407178606736,0.103039170113394
11,12,-0.00787745454006624,0.0244687330671117
11,24,0.0150224785499442,0.0360631142424302
11,36,0.00416594320561051,0.0437725254779812
11,48,-0.00263498208027813,0.0504771641033699
11,60,-0.0180445911613616,0.0551310110300961
11,72,-0.0474736475453603,0.0755530717533649
11,84,-0.0836497505128326,0.0845030461411734
11,96,-0.0100014090146563,0.110118602404575
11,108,-0.0180066491533072,0.123575840991691
11,120,-0.0393611696871256,0.118459187752312
12,12,-0.00363035873364626,0.0172842497539497
12,24,-0.0135814387728242,0.0315179197382989
12,36,-0.01458392419449,0.0434749662653568
12,48,-0.0132287092522827,0.0537269471636716
12,60,-0.00734372804617567,0.0629913662704595
12,72,0.0124276443239345,0.0745047517806517
12,84,0.00435012199094983,0.077149346385174
12,96,0.00786021131210099,0.0797170566265659
12,108,0.0692031177301898,0.118435489480336
12,120,-0.0353842436152169,0.141803945485916
13,12,0.00674284848941637,0.0219358999049752
13,24,-0.0153824138069221,0.0326570909524852
13,36,-0.00989789214807082,0.0396481170443347
13,48,-0.0291558068436082,0.0500533934326528
13,60,-0.0377258384809556,0.0573795591456634
13,72,-0.00835006986143277,0.0652869960245036
13,84,0.0161062712279931,0.0788317943881004
13,96,-0.0435705896745008,0.0870643871290366
13,108,-0.0393469388272294,0.12494164745461
13,120,-0.0489885020945991,0.127349314207303
14,12,-0.00972059282609857,0.0234400806683136
14,24,-0.0111465868060862,0.0323739695616939
14,36,-0.0177578398607231,0.0423400305221476
14,48,-0.0202406618105885,0.0491813411138579
14,60,-0.0203751238517602,0.0535605457689798
14,72,-0.0349259246806036,0.06392956026109
14,84,-0.00731284471151234,0.0776586337305388
14,96,-0.0272520986661865,0.079962956811033
14,108,-0.0241398493007959,0.0907574741934464
14,120,-0.00111897497525304,0.114484957907289
15,12,0.00574121716645555,0.0203965879419058
15,24,0.00314145320179964,0.0283323731848591
15,36,-0.039197602590146,0.040048141450681
15,48,-0.00740981542900186,0.0506492159939502
15,60,-0.0307979603044239,0.0543498753329438
15,72,-0.0177207859672821,0.0617096361111457
15,84,-0.0120534353677503,0.108778493714236
15,96,-0.000903047483337635,0.125643482614559
15,108,0.0103483888962431,0.130333355671315
15,120,0.0724447253053599,0.147639673635051
16,12,-0.00474373368496853,0.0136950760175963
16,24,-0.0159572531400678,0.0343283742971816
16,36,-0.00391652186535783,0.0413113454430953
16,48,0.0121413357563171,0.0471806065931183
16,60,-0.000808943848333289,0.0554914161252325
16,72,-0.0247328280654235,0.0662419010492013
