"Repetition","Horizon","CATE_Estimate","Standard_Error"
11,96,-1.06618727033507,4.97588604405237
11,108,-0.769017926826252,5.88474504635789
11,120,-0.920383850453986,6.97998513213685
12,12,-0.0452500131660701,0.0984983725200306
12,24,0.0328594864143697,0.491182946176987
12,36,-0.0483537889460181,1.00367280539956
12,48,-0.197745646410998,1.57712160642795
12,60,-0.278680737471353,2.27238948488599
12,72,-0.215674753211765,2.98013577509681
12,84,-0.0176942463113351,3.75433713538705
12,96,0.317912084094131,4.65794996130011
12,108,0.624690739342786,5.68596258439349
12,120,0.768739916716501,6.72974744459936
13,12,0.112659147182065,0.15403757737486
13,24,0.0449882153289411,0.563147119181185
13,36,-0.199507568246837,1.0782253751783
13,48,-0.61386143945378,1.71586271993188
13,60,-1.00292327587005,2.41663641612165
13,72,-1.7048347129916,3.16163572489967
13,84,-1.32341790313244,3.91034079710453
13,96,-0.718540637396487,4.79751896844509
13,108,-0.2566823188264,5.71933487884601
13,120,0.441138533820453,6.67001385764122
14,12,0.0211594492740732,0.150431183355987
14,24,-0.0665597847102094,0.610217444524224
14,36,0.0738879351876229,1.17415374109637
14,48,0.159026069658959,1.83977243255598
14,60,0.345643645614732,2.55151960793257
14,72,-0.144797375473286,3.30862648734475
14,84,-0.655215008889889,4.08718469542053
14,96,-1.26882761114288,4.97208534947683
14,108,-2.31505568112744,5.80884120037871
14,120,-3.7433394559776,6.65757567196157
15,12,0.00756581023594653,0.116465984273091
15,24,-0.115251788223694,0.461841614931688
15,36,-0.0389111084177091,0.938878002710064
15,48,0.0773816597584473,1.51341171272989
15,60,0.0705949918589317,2.18178254401799
15,72,-0.514861928322845,2.84689773934999
15,84,-0.451895833788858,3.64371587819209
15,96,-0.214891783834242,4.4721224492936
15,108,0.31169721021754,5.25599332190351
15,120,0.173886072864026,6.11627007030085
16,12,-0.073171662303231,0.223610904965488
16,24,-0.152101947027058,0.693168847907128
16,36,-0.0510973628128986,1.26635721855593
16,48,0.139788212544758,1.9247424958967
16,60,-0.0116359446377007,2.63513250388816
16,72,-0.101439906698859,3.37299540629134
16,84,-0.361051097293349,4.16168441296202
16,96,-0.517421170939996,5.07206141292225
16,108,-0.648682526548966,6.03832416552968
16,120,0.441899039971293,6.91181806541217
17,12,0.000728071924551194,0.189564568966509
17,24,-0.10679640583042,0.630036899845795
17,36,-0.484480557425195,1.16507684024156
17,48,-1.07160584838573,1.77213305879507
17,60,-1.48483144109529,2.44036571143181
17,72,-1.68011948425247,3.11916144542349
17,84,-2.13617095860641,3.78918266622304
17,96,-3.1724702076186,4.58879522962872
17,108,-3.79564231845263,5.46650330607592
17,120,-4.14304446819231,6.26665373770292
18,12,-0.00982847305611549,0.148172878503432
18,24,0.0635487304457939,0.475936560679779
18,36,-0.0519928894257429,0.940306422846867
18,48,-0.133383532487626,1.5090781864304
18,60,-0.306743385286106,2.11327397499656
18,72,-1.09289486875964,2.73558414042755
18,84,-1.00282166952057,3.43312827319757
18,96,-1.46772038721941,4.22559388704697
18,108,-3.28155445108755,5.10664789357022
18,120,-4.69148886005687,6.14516113647684
19,12,-0.0215150596378228,0.121580337446554
19,24,-0.198893103478721,0.488644684625976
19,36,-0.44276873966995,0.967917760427736
19,48,-0.39383834320948,1.56167321701354
19,60,-0.968705077895974,2.19740195862147
19,72,-1.7666775928376,2.91775487248225
19,84,-2.33287013285321,3.77840235220454
19,96,-3.19231772141474,4.65149496004887
19,108,-3.81709510884783,5.45933940544404
19,120,-3.75724513177283,6.23316903653721
20,12,-0.148012691747934,0.189770381869147
20,24,-0.471047822253278,0.630880205642353
20,36,-0.630919372801061,1.22273942505798
20,48,-0.883020271750785,1.86464383132307
20,60,-1.01308319099155,2.54644081544077
20,72,-1.15470079098007,3.23697528164645
20,84,-1.32769504308748,4.00588444886333
20,96,-1.94215756790117,4.77584544590035
20,108,-2.13204112626594,5.75077669403988
20,120,-2.98392780833099,6.56122390669003
