"Repetition","Horizon","CATE_Estimate","Standard_Error"
1,12,-0.0709521447371041,0.0890881443745535
1,24,-0.041499405111075,0.104956180373126
1,36,0.000120006340793445,0.0541883812616453
1,48,0.0451312929563785,0.0701065612397762
1,60,0.0451312929563785,0.0701065612397762
1,72,0.0451312929563785,0.0701065612397762
1,84,0.0451312929563785,0.0701065612397762
1,96,0.0451312929563785,0.0701065612397762
1,108,0.0451312929563785,0.0701065612397762
1,120,0.0451312929563785,0.0701065612397762
2,12,0.025257582456003,0.0857674349121892
2,24,0.0319078205308392,0.0942141007948247
2,36,0.0268361991743963,0.0434300299334817
2,48,0.0033705438805019,0.00540325296032277
2,60,0.0033705438805019,0.00540325296032277
2,72,0.0033705438805019,0.00540325296032277
2,84,0.0033705438805019,0.00540325296032277
2,96,0.0033705438805019,0.00540325296032277
2,108,0.0033705438805019,0.00540325296032277
2,120,0.0033705438805019,0.00540325296032277
3,12,0.0181756775310409,0.0810695481674926
3,24,0.00857892461576404,0.0981549847575533
3,36,-0.0114075647457014,0.0715449470988722
3,48,0.0141742417614941,0.0370660778616212
3,60,0.0141742417614941,0.0370660778616212
3,72,0.0141742417614941,0.0370660778616212
3,84,0.0141742417614941,0.0370660778616212
3,96,0.0141742417614941,0.0370660778616212
3,108,0.0141742417614941,0.0370660778616212
3,120,0.0141742417614941,0.0370660778616212
4,12,-0.0207574514287567,0.0860702310834084
4,24,-0.0704527715365579,0.105542978776194
4,36,0.0518271221406228,0.0536648170154843
4,48,0.00147778269852598,0.00408812886588004
4,60,0.00147778269852598,0.00408812886588004
4,72,0.00147778269852598,0.00408812886588004
4,84,0.00147778269852598,0.00408812886588004
4,96,0.00147778269852598,0.00408812886588004
4,108,0.00147778269852598,0.00408812886588004
4,120,0.00147778269852598,0.00408812886588004
5,12,-0.0672650738527295,0.0935902577484399
5,24,-0.0272597359807196,0.109673639009698
5,36,0.00501709369473268,0.0660320026435903
5,48,0.00212147155500882,0.00227258432348579
5,60,0.00212147155500882,0.00227258432348579
5,72,0.00212147155500882,0.00227258432348579
5,84,0.00212147155500882,0.00227258432348579
5,96,0.00212147155500882,0.00227258432348579
5,108,0.00212147155500882,0.00227258432348579
5,120,0.00212147155500882,0.00227258432348579
6,12,0.0971100054927952,0.0875463951584889
6,24,-0.00913864430277683,0.103753055295474
6,36,0.0210407041267342,0.070830497388486
6,48,0.0262622918166052,0.025427882037539
6,60,0.0262622918166052,0.025427882037539
6,72,0.0262622918166052,0.025427882037539
6,84,0.0262622918166052,0.025427882037539
6,96,0.0262622918166052,0.025427882037539
6,108,0.0262622918166052,0.025427882037539
6,120,0.0262622918166052,0.025427882037539
7,12,0.0731847387810192,0.0900097951991216
7,24,0.0692080066641556,0.108085800321199
7,36,0.0124759622229184,0.0441516090290752
7,48,0.00168216367479941,0.00190473139370792
7,60,0.00168216367479941,0.00190473139370792
7,72,0.00168216367479941,0.00190473139370792
7,84,0.00168216367479941,0.00190473139370792
7,96,0.00168216367479941,0.00190473139370792
7,108,0.00168216367479941,0.00190473139370792
7,120,0.00168216367479941,0.00190473139370792
8,12,-0.00215118679805962,0.0874073981405229
8,24,-0.00744904378915365,0.0974053794733306
8,36,0.016605990697034,0.0420625607885201
8,48,0.00273441157053226,0.011266526213544
8,60,0.00273441157053226,0.011266526213544
8,72,0.00273441157053226,0.011266526213544
8,84,0.00273441157053226,0.011266526213544
8,96,0.00273441157053226,0.011266526213544
8,108,0.00273441157053226,0.011266526213544
8,120,0.00273441157053226,0.011266526213544
9,12,0.0825606913668931,0.0935454127179196
9,24,0.0754630786935579,0.100094469100054
9,36,-0.00754656349991581,0.0714557225183521
9,48,-0.000772703255854809,0.00580307060785854
9,60,-0.000772703255854809,0.00580307060785854
9,72,-0.000772703255854809,0.00580307060785854
9,84,-0.000772703255854809,0.00580307060785854
9,96,-0.000772703255854809,0.00580307060785854
9,108,-0.000772703255854809,0.00580307060785854
9,120,-0.000772703255854809,0.00580307060785854
10,12,0.0259260609713198,0.0801446380582954
10,24,0.0913609912731673,0.0988903743212713
10,36,0.0344401310955603,0.0443785885796965
10,48,-0.00526391738742853,0.015064793208685
10,60,-0.00526391738742853,0.015064793208685
10,72,-0.00526391738742853,0.015064793208685
10,84,-0.00526391738742853,0.015064793208685
10,96,-0.00526391738742853,0.015064793208685
10,108,-0.00526391738742853,0.015064793208685
10,120,-0.00526391738742853,0.015064793208685
11,12,0.0308119766440034,0.0906310893111869
11,24,-0.00594107270220985,0.107335222652738
11,36,-0.00865810372464579,0.0697224772841783
11,48,-0.0138543122226053,0.0395729717088727
11,60,-0.0138543122226053,0.0395729717088727
11,72,-0.0138543122226053,0.0395729717088727
11,84,-0.0138543122226053,0.0395729717088727
11,96,-0.0138543122226053,0.0395729717088727
11,108,-0.0138543122226053,0.0395729717088727
11,120,-0.0138543122226053,0.0395729717088727
12,12,0.111386868882111,0.0880156770494784
12,24,-0.0747947627200561,0.108129850613797
12,36,-0.0172196419337507,0.0535125703544604
12,48,-0.000773295049092041,0.0080529554758667
12,60,-0.000773295049092041,0.0080529554758667
12,72,-0.000773295049092041,0.0080529554758667
12,84,-0.000773295049092041,0.0080529554758667
12,96,-0.000773295049092041,0.0080529554758667
12,108,-0.000773295049092041,0.0080529554758667
12,120,-0.000773295049092041,0.0080529554758667
13,12,0.00445385165351543,0.0891719175146492
13,24,0.0238507276058478,0.0971642309226633
13,36,0.0584236972855446,0.0563104362256299
13,48,0.0205244888970596,0.0237639604513971
13,60,0.0205244888970596,0.0237639604513971
13,72,0.0205244888970596,0.0237639604513971
13,84,0.0205244888970596,0.0237639604513971
13,96,0.0205244888970596,0.0237639604513971
13,108,0.0205244888970596,0.0237639604513971
13,120,0.0205244888970596,0.0237639604513971
14,12,-0.0163541702785902,0.0903903685490933
14,24,-0.00653352583166699,0.0997570839648096
14,36,-0.0147612375122686,0.0530671078219008
14,48,0.0363864128693936,0.0726733289295879
14,60,0.0363864128693936,0.0726733289295879
14,72,0.0363864128693936,0.0726733289295879
14,84,0.0363864128693936,0.0726733289295879
14,96,0.0363864128693936,0.0726733289295879
14,108,0.0363864128693936,0.0726733289295879
14,120,0.0363864128693936,0.0726733289295879
15,12,-0.0713751963778495,0.0854320417404098
15,24,0.018155925982809,0.100476913057269
15,36,0.00282484881877278,0.0505626765094517
15,48,0.00176906523221215,0.00332902360769312
15,60,0.00176906523221215,0.00332902360769312
15,72,0.00176906523221215,0.00332902360769312
15,84,0.00176906523221215,0.00332902360769312
15,96,0.00176906523221215,0.00332902360769312
15,108,0.00176906523221215,0.00332902360769312
15,120,0.00176906523221215,0.00332902360769312
16,12,0.0622113992510513,0.0976426071159193
16,24,0.0342142612819928,0.10409148444401
16,36,0.0183787625595346,0.0640381155053397
16,48,0.00130066290026333,0.0105805474142339
16,60,0.00130066290026333,0.0105805474142339
16,72,0.00130066290026333,0.0105805474142339
16,84,0.00130066290026333,0.0105805474142339
16,96,0.00130066290026333,0.0105805474142339
16,108,0.00130066290026333,0.0105805474142339
16,120,0.00130066290026333,0.0105805474142339
17,12,0.0664409581844477,0.0934253228822433
17,24,-0.0689763976533594,0.104106594068594
17,36,-0.0303587155710956,0.0615843604504277
17,48,0.05173394133489,0.0927844516610452
17,60,0.05173394133489,0.0927844516610452
17,72,0.05173394133489,0.0927844516610452
17,84,0.05173394133489,0.0927844516610452
17,96,0.05173394133489,0.0927844516610452
17,108,0.05173394133489,0.0927844516610452
17,120,0.05173394133489,0.0927844516610452
18,12,-0.0316579666206041,0.0877910761996716
18,24,-0.0435692582970747,0.0998156898687511
18,36,-0.0520441111154954,0.0585927325195118
18,48,0.00905273697925606,0.0194560769092375
18,60,0.00905273697925606,0.0194560769092375
18,72,0.00905273697925606,0.0194560769092375
18,84,0.00905273697925606,0.0194560769092375
18,96,0.00905273697925606,0.0194560769092375
18,108,0.00905273697925606,0.0194560769092375
18,120,0.00905273697925606,0.0194560769092375
19,12,0.0687394817510525,0.0842572345406842
19,24,-0.0282387102920774,0.110349919448119
19,36,-0.0040127897587831,0.0618790038977545
19,48,-0.001321351281249,0.0147023001940417
19,60,-0.001321351281249,0.0147023001940417
19,72,-0.001321351281249,0.0147023001940417
19,84,-0.001321351281249,0.0147023001940417
