"Repetition","Horizon","CATE_Estimate","Standard_Error"
11,12,0.400917738608524,0.527917197919143
11,24,1.26230992534092,1.40388283808148
11,36,1.80251140243589,1.95400164517759
11,48,2.18736895408199,2.06042769137854
11,60,2.18736895408199,2.06042769137854
11,72,2.18736895408199,2.06042769137854
11,84,2.18736895408199,2.06042769137854
11,96,2.18736895408199,2.06042769137854
11,108,2.18736895408199,2.06042769137854
11,120,2.18736895408199,2.06042769137854
12,12,0.018753065270746,0.560538800312488
12,24,0.2664388020288,1.47750731151844
12,36,0.589063750181275,2.03713291906881
12,48,0.643003181993628,2.11576724668234
12,60,0.643003181993628,2.11576724668234
12,72,0.643003181993628,2.11576724668234
12,84,0.643003181993628,2.11576724668234
12,96,0.643003181993628,2.11576724668234
12,108,0.643003181993628,2.11576724668234
12,120,0.643003181993628,2.11576724668234
13,12,0.0338551424131366,0.581231263151946
13,24,0.0883499276411702,1.43933966739445
13,36,0.979738466852704,1.91411735757724
13,48,1.38307328534678,2.05592898255913
13,60,1.38307328534678,2.05592898255913
13,72,1.38307328534678,2.05592898255913
13,84,1.38307328534678,2.05592898255913
13,96,1.38307328534678,2.05592898255913
13,108,1.38307328534678,2.05592898255913
13,120,1.38307328534678,2.05592898255913
14,12,0.362813164940642,0.552787182142154
14,24,0.287610927052645,1.42176953659148
14,36,0.616672302820369,1.97497425233533
14,48,0.732952451231482,2.1017019807161
14,60,0.732952451231482,2.1017019807161
14,72,0.732952451231482,2.1017019807161
14,84,0.732952451231482,2.1017019807161
14,96,0.732952451231482,2.1017019807161
14,108,0.732952451231482,2.1017019807161
14,120,0.732952451231482,2.1017019807161
15,12,0.121961903481383,0.573943258979486
15,24,0.0741491182868696,1.48315611342887
15,36,0.674755962387724,1.99657483350504
15,48,1.05757639067351,2.17140496636372
15,60,1.05757639067351,2.17140496636372
15,72,1.05757639067351,2.17140496636372
15,84,1.05757639067351,2.17140496636372
15,96,1.05757639067351,2.17140496636372
15,108,1.05757639067351,2.17140496636372
15,120,1.05757639067351,2.17140496636372
16,12,-0.262265053027071,0.425977829606918
16,24,0.0148348949100917,1.29109128457445
16,36,0.295192808433299,1.78115921642756
16,48,0.102947999496352,1.87203144124233
16,60,0.102947999496352,1.87203144124233
16,72,0.102947999496352,1.87203144124233
16,84,0.102947999496352,1.87203144124233
16,96,0.102947999496352,1.87203144124233
16,108,0.102947999496352,1.87203144124233
16,120,0.102947999496352,1.87203144124233
17,12,-0.10589552137308,0.645321562977934
17,24,-0.291911996588094,1.53397032363394
17,36,-0.0979483749353054,1.99307983160663
17,48,-0.125837834117465,2.05310861962058
17,60,-0.125837834117465,2.05310861962058
17,72,-0.125837834117465,2.05310861962058
17,84,-0.125837834117465,2.05310861962058
17,96,-0.125837834117465,2.05310861962058
17,108,-0.125837834117465,2.05310861962058
17,120,-0.125837834117465,2.05310861962058
18,12,0.361135237272447,0.536272504624056
18,24,1.01870991446618,1.46710167270816
18,36,1.75588329970604,1.96439181223649
18,48,1.7634239894343,2.01762393573513
18,60,1.7634239894343,2.01762393573513
18,72,1.7634239894343,2.01762393573513
18,84,1.7634239894343,2.01762393573513
18,96,1.7634239894343,2.01762393573513
18,108,1.7634239894343,2.01762393573513
18,120,1.7634239894343,2.01762393573513
19,12,0.233093227435424,0.502613941166495
19,24,0.439274181262857,1.42875069946234
19,36,-0.220362481731924,1.99263705350092
19,48,-0.524207136100922,2.13243212440771
19,60,-0.524207136100922,2.13243212440771
19,72,-0.524207136100922,2.13243212440771
